,subject,nll,bic,model,alpha,gamma,theta,beta
24,24,120.48213354452515,262.62866869786797,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.2824960586005567,1.0,0.6793724306170487,0.5168072517137651
