,subject,nll,bic,model,alpha,gamma,theta,beta
31,31,61.490047676829576,144.64449696247684,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.046860706516839636,1.0,0.7214207583082337,1.0271947010710358
