,subject,nll,bic,model,alpha,gamma,theta,beta
34,34,172.80609789148116,367.27659739178,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.5818009166487598,0.7612130795381873,0.6480385844567363,0.09870440263748072
