,subject,nll,bic,model,alpha,gamma,theta,beta
3,3,142.94040770604204,307.54521702090176,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.2574053246328503,0.27,0.73112145950308,3.6397452352774193
