,subject,nll,bic,model,alpha,gamma,theta,beta
37,37,132.95102812020997,287.5664578492376,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.3402027456266662,0.3329164147060846,0.8240584255393274,1.0952878809156505
