,subject,nll,bic,model,alpha,gamma,theta,beta
2,2,112.96911370826813,247.60262902535393,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.15014357236406425,1.0,0.8188137858600276,0.8651099469877173
