,subject,nll,bic,model,alpha,gamma,theta,beta
6,6,137.34841320399778,296.36122801681324,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8648824377094982,0.8722064576865274,0.9049645096113615,0.060778630050977195
