,subject,nll,bic,model,alpha,gamma,theta,beta
5,5,162.54063315186562,346.7456679125489,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.16142811291860532,1.0,0.7398986477260252,0.438566031488824
