,subject,nll,bic,model,alpha,gamma,theta,beta
0,0,195.66183642775303,412.98807446432374,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.7789689525436492,0.953719101038397,0.11118308073071075,0.028365109204613517
