,subject,nll,bic,model,alpha,gamma,theta,beta
15,15,174.04669762415216,369.757796857122,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.18782813035109353,1.0,0.600631048024746,0.4989086633210107
