,subject,nll,bic,model,alpha,gamma,theta,beta
18,18,117.51724327989157,256.69888816860083,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.3794685661787204,0.521148715792353,0.8449078820973966,0.7845270760026947
