,subject,nll,bic,model,alpha,gamma,theta,beta
23,23,133.3543413174697,288.3730842437571,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,1.1636035958778457,1.0,0.5147292751633726,0.031063974683210607
