,subject,nll,bic,model,alpha,gamma,lam,phi,beta
22,22,144.91292015478646,316.906342320595,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.17109486407746874,1.0,0.7121329634179604,0.027787942660609813,0.8647069175363069
