,subject,nll,bic,model,alpha,gamma,lam,phi,beta
0,0,112.07151373299436,251.22352947701083,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.6506255643221677,0.9005527643866793,0.34266410193491537,0.0,0.373060995284045
