,subject,nll,bic,model,alpha,gamma,lam,phi,beta
12,12,126.8400152747947,280.76053256061147,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.2153525896605811,1.0,0.7346328349361747,0.10132534780265831,1.0953477415751962
