,subject,nll,bic,model,alpha,gamma,lam,phi,beta
3,3,113.58446738832285,254.2494367876678,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.26807546538440463,0.272165223856177,0.9524791124478027,0.0,5.962801470861244
