subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
41-gaze-baseline-stat,233.02183690647837,492.92006585137756,mdft,0.44041571763907783,,23.424682017557586,,6.717667617163183,,0.0029264086575152737,,38.89852614054624,
