subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
16-glickman1layer,165.1985667965685,357.4776356041591,mdft,0.4964351712613299,,46.80642628327885,,975.2904832270302,,0.09747251628273633,,0.0037229383189492727,
