subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
21-gaze-baseline-dyn,196.7047152818904,420.4899325748029,mdft,0.5345335984578427,,40.5950426255571,,937.195471419811,,0.22365945034359672,,0.007141291076300929,
