subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
18-pt,112.75066007949573,252.58182217001357,mdft,0.5894611695361703,,46.46856054419774,,143.15809333605364,,0.0,,0.03178336839487598,
