subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
43-eu,208.54906118641816,444.1786243838584,mdft,0.4031007395851351,,15.473177155598666,,972.7172928785421,,0.01045525067047375,,0.31508926328852704,
