subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
3-glickman1layer,174.06939268012098,375.21928737126404,mdft,0.6255973793531133,,50.0,,1000.0,,0.15942918734207923,,0.005031821064450679,
