subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
6-eu,111.51870857799706,250.07327601329473,mdft,0.43733609275792934,,3.7864055365279015,,848.1655853952027,,0.001876650163528258,,0.039151933125473194,
