subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
34-gaze-baseline-stat,245.26603406349585,517.6125701380138,mdft,0.22796342728645957,,48.76012450967735,,921.9701331041786,,0.04196343926549335,,41.08583330360714,
