subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
4-mdft,199.2440410216603,425.5685840543427,mdft,0.6608846211630774,0.6315738012634193,8.112735880477908,14.137148850578717,861.5496463795542,909.4870824274216,0.027516837044247427,0.1592820872857317,0.27710539147317437,0.0387039436618338
