subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
21-pt,181.75666867337543,390.59383935777294,mdft,0.5067507261127051,,26.169360553119528,,820.5000852873623,,0.21596058799461357,,0.007187720818506764,
