subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
2-gaze-baseline-stat,243.9537213330508,514.9879446771237,mdft,0.44223758471745844,,40.33320192549077,,991.9152662841219,,0.9576274810105261,,462.99521122517086,
