subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
1-gaze-baseline-dyn,237.5929058514689,502.2663137139599,mdft,0.33945932882843094,,50.0,,140.11197499523718,,0.0391815741547952,,15.299196726674111,
