subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
13-pt,197.96435841119398,423.00921883341005,mdft,0.5407801512576411,,38.79407213245202,,891.3476946604334,,0.0,,0.17359347267322514,
