subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
13-mdft,173.83263690122385,374.7457758134698,mdft,0.5199541115904334,0.5130992125876535,17.372410531007745,1.0,769.8261594714221,304.31929793311014,0.021297433571481922,0.0256683367928939,0.03041277082191297,0.0514850189947824
