subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
26-eu,179.6337293753823,386.3479607617867,mdft,0.596797857685321,,45.60437590527498,,884.0175067077089,,0.0,,0.42994601237695373,
