subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
36-gaze-baseline-dyn,244.7796046744623,516.6397113599467,mdft,0.4046391141259469,,44.282000644370385,,559.6660991303669,,0.0,,206.66618627642015,
