subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
36-mdft,225.2983340569093,477.6771701248407,mdft,0.7050172223333223,0.7458313785786599,49.63183116852943,40.65041331808816,660.2115705285735,893.6810633396929,0.0,0.0,3.959375079445264,2.949838098968636
