subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
5-gaze-baseline-stat,245.17584885886822,517.4321997287585,mdft,0.3223740789229352,,50.0,,921.63983821596,,0.07934301736463983,,22.66186809242766,
