subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
31-glickman1layer,49.74823227487671,126.57696656077553,mdft,0.9234061463763459,,1.0,,156.6727760451494,,0.005995062923038966,,0.02920328728353297,
