subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
20-gaze-baseline-stat,243.19606126767593,513.4726245463739,mdft,0.749469390122635,,50.0,,926.0544716076009,,0.024046677897521865,,298.49033565225074,
