subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
30-pt,139.4366737188658,305.95384944875366,mdft,0.7198660921521275,,39.377298681094295,,371.3600920834139,,0.0,,0.10744486410449218,
