subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
27-mdft,235.31356760347484,497.70763721797175,mdft,0.35227678109019644,0.7098162038341974,44.392987792298676,9.630365363400331,133.6875041932899,15.385606898849844,0.664073948480682,0.0623265611430749,660.1584714892058,0.0619257003878157
