subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
33-gaze-baseline-dyn,242.90397243245295,512.888446875928,mdft,0.8166974119532192,,39.67900137712969,,458.68259498972606,,0.9355713688310421,,972.8553536782072,
