subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
2-eu,132.482938181849,292.04637837472006,mdft,0.7934468728879951,,10.545943359866948,,672.7589840896746,,0.0018574692277958669,,0.09478621598242197,
