subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
7-glickman1layer,166.25459526133557,359.5896925336932,mdft,0.44869402262159375,,4.291119005830086,,760.3183710549706,,0.00824959080024756,,0.09388163824649076,
