subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
16-pt,186.39905375068702,399.8786095123961,mdft,0.41793570415992837,,21.556179457957626,,946.0314099351772,,0.21923826341675537,,0.0069372698720387505,
