subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
21-gaze-baseline-stat,244.92413567874377,516.9287733685096,mdft,0.07712713927966786,,35.45729827719116,,619.5462954699088,,0.0,,449.37739391911936,
