subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
6-gaze-baseline-dyn,207.58166565678036,442.1991901708613,mdft,0.44255961371219366,,33.18619493325566,,938.8354938098257,,0.0009574841916610737,,0.4772629910047808,
