subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
38-eu,180.41776968679454,387.91604138461116,mdft,0.4580127142568296,,36.26996950520973,,833.146139319233,,0.0,,0.10998519975860063,
