subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
35-glickman1layer,195.00240257554339,417.08530716210885,mdft,0.7059236789584971,,20.67367434876636,,873.9611113279083,,0.012267589875374447,,0.2753984322918209,
