subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
2-mdft,81.77430454891028,190.62911110884266,mdft,0.7866185937666289,0.803128233461513,7.903875174634242,15.920796519220207,11.105231199538053,7.438087328899197,0.031303703698735245,0.0484009430592383,0.01787941039641452,0.0193619205669563
