subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
6-pt,112.9039389869279,252.84373683115638,mdft,0.4343042112109336,,38.31376366976111,,903.0007969119445,,0.0,,0.0494644839397666,
