subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
11-eu,164.7191129863441,356.5187279837103,mdft,0.6567659354227527,,38.042582287331236,,427.357976465969,,0.0,,0.25869108695443094,
