subject,nll,bic,model,w,w_gen,wd,wd_gen,phi1,phi1_gen,phi2,phi2_gen,sig2,sig2_gen
32-gaze-baseline-dyn,245.2043063613392,517.4891147337005,mdft,0.34218911134641167,,46.80570406782435,,831.3975775598409,,1.0,,199.16818209033536,
