,subject,nll,bic,model,w_p,eta,theta,lam,beta
17,17,123.46397780217706,274.0084576153762,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.6702707439995189,1.0,0.6189651180320697,0.8664274075368378,4.901888744808232
