,subject,nll,bic,model,w_p,eta,theta,lam,beta
27,27,121.37305607779122,269.82661416660454,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.8183492273601389,1.0,0.6986537516757094,0.8820851420495036,7.439009774640509
