,subject,nll,bic,model,w_p,eta,theta,lam,beta
1,1,123.8990568212666,274.8786156535553,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.7052741278905449,1.0,0.5174692617762916,0.9210422786970657,2.994492279721682
