,subject,nll,bic,model,w_p,eta,theta,lam,beta
5,5,83.35273991713714,193.7859818452964,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.955510633649026,0.7737625089375633,0.4500388976911335,0.3187200814483525,10.0
