,subject,nll,bic,model,w_p,eta,theta,lam,beta
18,18,109.65541475852245,246.391331528067,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.6928648107166141,1.0,0.8499793042115797,0.851628366960377,9.99947947235155
