,subject,nll,bic,model,w_p,eta,theta,lam,beta
37,37,99.14887345796484,225.37824892695178,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.6801099989130439,1.0,0.48484426258295665,0.8106959274103769,4.946491187179654
