,subject,nll,bic,model,w_p,eta,theta,lam,beta
24,24,82.99436932347058,193.06924065796326,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.824662690293131,0.9849384687825662,0.716311057074438,0.8080532077626155,10.0
