,subject,nll,bic,model,w_p,eta,theta,lam,beta
43,43,145.63052637416487,318.3415547593518,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.24826112633188097,1.0,0.0,0.8924254798075475,2.2263909406589515
