,subject,nll,bic,model,w_p,eta,theta,lam,beta
11,11,93.36133040210487,213.80316281523184,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.794832734804152,1.0,0.6049462694071182,0.8517544050120875,6.796045020454234
