,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
42,42,88.68710917143994,220.70302156051525,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.49897459980215975,0.4757590751658093,0.7015564068790885,0.6887976777955592,0.0007666393904459233,44.67858622909408,5.19714119839765e-15,2.5922663381428794
