,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
35,35,134.07707358114752,311.4829503799304,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.22864135351706213,1.0,0.9312526337132151,0.10329947821819803,0.0014926758236244524,38.31166899760235,0.8925456233407717,5.783779381185832
