,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
22,22,118.53957256107722,280.4079483397898,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.19799413651891298,1.0,0.8497523007099491,0.1336662328857346,0.0017008317463597655,46.20758620788409,0.8873072101339806,6.1327999213990925
