,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
6,6,71.25924126086105,185.84728573935746,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.893313243103917,0.8749201253536769,0.8977547481206969,0.5002207128906178,4.283862907800704e-05,13.586252916584456,0.7441873116353612,1.3891202766175266
