,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
8,8,106.91519839568213,257.1592000089996,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.1453295438756847,1.0,0.8518844125091499,0.6784493900125664,0.0005442821957210381,42.50693038395496,0.12140699559708748,6.066788093819924
